162,50,208.25,386.37,161.32,478.52,-1,1,-1
162,52,1504.06,378.45,106.36,291.29,-1,1,-1
163,1,743.05,200.65,388.13,876.00,-1,1,-1
163,9,1107.54,60.37,341.53,1015.00,-1,1,-1
163,16,114.49,523.73,78.62,222.47,-1,1,-1
163,22,477.08,386.11,125.93,377.37,-1,1,-1
163,43,1693.88,470.06,44.72,117.65,-1,1,-1
163,47,363.96,317.88,222.82,565.15,-1,1,-1
163,50,232.27,382.62,170.35,490.17,-1,1,-1
163,52,1507.25,378.08,106.82,288.80,-1,1,-1
164,1,735.67,204.06,383.30,870.11,-1,1,-1
164,9,1095.60,56.90,345.36,1016.87,-1,1,-1
164,16,108.80,520.72,90.32,263.21,-1,1,-1
164,22,479.00,385.78,126.62,379.41,-1,1,-1
164,43,1693.85,470.07,44.72,117.64,-1,1,-1
164,47,386.89,328.82,219.20,548.86,-1,1,-1
164,50,253.44,379.24,173.68,494.39,-1,1,-1
164,52,1507.07,377.96,108.71,289.94,-1,1,-1
165,1,721.88,198.84,381.73,871.67,-1,1,-1
165,9,1083.43,53.74,349.57,1021.99,-1,1,-1
165,16,111.29,522.13,83.59,244.37,-1,1,-1
165,47,399.83,323.48,224.84,552.97,-1,1,-1
165,50,268.76,377.92,170.17,490.71,-1,1,-1
165,52,1507.48,379.93,109.51,287.05,-1,1,-1
165,55,25.55,500.26,85.78,256.13,-1,1,-1
166,1,705.35,191.01,381.41,877.43,-1,1,-1
166,9,1068.63,48.08,355.09,1030.31,-1,1,-1
166,16,113.58,518.76,79.56,233.61,-1,1,-1
166,47,415.14,320.82,229.18,550.59,-1,1,-1
166,50,301.85,379.40,166.75,493.33,-1,1,-1
166,52,1511.06,382.01,110.71,286.00,-1,1,-1
166,55,25.98,501.53,85.06,253.64,-1,1,-1
167,1,687.53,187.46,382.79,884.11,-1,1,-1
167,9,1057.51,48.03,357.66,1026.07,-1,1,-1
167,16,114.05,516.83,78.15,230.86,-1,1,-1
167,47,422.24,316.45,237.18,559.82,-1,1,-1
167,50,324.80,384.59,164.23,491.68,-1,1,-1
167,52,1516.48,384.12,112.09,283.65,-1,1,-1
167,55,25.60,501.96,85.08,252.88,-1,1,-1
167,56,1409.19,482.53,53.00,190.94,-1,1,-1
168,1,672.86,177.02,382.16,891.13,-1,1,-1
168,9,1045.93,47.50,361.54,1026.21,-1,1,-1
168,16,114.61,514.81,78.19,231.83,-1,1,-1
168,47,433.08,322.74,235.79,546.84,-1,1,-1
168,50,343.06,381.87,161.11,490.40,-1,1,-1
168,52,1519.27,384.89,112.82,281.48,-1,1,-1
168,55,27.07,502.82,84.11,249.00,-1,1,-1
168,56,1401.12,470.42,56.47,202.11,-1,1,-1
168,57,159.00,417.00,81.00,165.00,-1,1,-1
169,1,649.77,165.93,386.26,904.18,-1,1,-1
169,9,1034.67,44.79,366.92,1030.05,-1,1,-1
169,16,116.41,519.36,76.34,226.87,-1,1,-1
169,47,443.13,332.50,229.67,531.93,-1,1,-1
169,50,357.64,396.75,153.63,470.02,-1,1,-1
169,52,1519.55,385.15,113.65,280.05,-1,1,-1
169,55,27.61,503.30,83.50,247.18,-1,1,-1
169,56,1401.34,467.95,57.25,203.48,-1,1,-1
169,57,159.00,417.00,81.00,165.00,-1,1,-1
170,1,633.00,157.92,384.99,903.11,-1,1,-1
170,9,1023.07,37.30,373.12,1037.94,-1,1,-1
170,16,119.33,522.45,74.50,221.62,-1,1,-1
170,47,458.09,328.69,223.62,528.55,-1,1,-1
170,50,370.78,394.27,154.49,469.08,-1,1,-1
170,52,1520.83,386.56,114.67,279.57,-1,1,-1
170,55,28.14,503.78,82.88,245.36,-1,1,-1
170,56,1407.07,462.42,57.61,204.28,-1,1,-1
171,1,599.31,160.29,384.83,892.64,-1,1,-1
171,9,1006.30,22.09,381.18,1050.65,-1,1,-1
171,16,121.78,524.27,73.08,218.33,-1,1,-1
171,47,479.29,317.89,217.62,530.13,-1,1,-1
171,50,407.97,387.29,167.66,472.83,-1,1,-1
171,52,1524.08,387.07,115.26,279.45,-1,1,-1
171,56,1396.28,451.56,63.76,223.39,-1,1,-1
171,58,1367.00,454.00,63.00,217.00,-1,1,-1
172,1,579.12,151.47,391.36,908.32,-1,1,-1
172,9,995.36,24.31,384.84,1051.38,-1,1,-1
172,16,123.41,523.59,73.75,221.15,-1,1,-1
172,47,495.54,311.86,212.81,536.85,-1,1,-1
172,50,412.23,387.97,175.80,471.65,-1,1,-1
172,52,1529.66,385.90,115.17,278.78,-1,1,-1
172,55,31.98,512.43,79.77,234.53,-1,1,-1
172,56,1394.16,447.83,65.92,228.03,-1,1,-1
172,58,1367.00,454.00,63.00,217.00,-1,1,-1
173,1,556.08,137.81,399.49,930.47,-1,1,-1
173,9,982.38,26.01,387.51,1049.48,-1,1,-1
173,16,124.83,525.98,73.00,220.23,-1,1,-1
173,47,511.49,310.85,211.89,534.53,-1,1,-1
173,50,412.36,417.45,166.85,436.06,-1,1,-1
173,52,1533.82,382.12,116.06,281.90,-1,1,-1
173,55,31.50,508.97,81.20,239.82,-1,1,-1
173,56,1392.66,453.38,65.00,220.15,-1,1,-1
174,1,540.37,132.11,401.81,939.42,-1,1,-1
174,9,970.44,24.83,391.41,1050.55,-1,1,-1
174,16,126.47,529.52,70.44,212.59,-1,1,-1
174,47,527.44,309.85,210.97,532.21,-1,1,-1
174,50,411.14,403.30,173.65,450.68,-1,1,-1
174,52,1536.85,382.68,115.20,281.11,-1,1,-1
174,55,32.24,509.83,80.63,238.15,-1,1,-1
174,56,1389.23,455.21,65.81,216.69,-1,1,-1
175,1,523.00,130.78,403.72,943.94,-1,1,-1
175,9,959.32,27.80,392.97,1047.52,-1,1,-1
175,16,126.86,530.83,69.86,210.41,-1,1,-1
175,50,422.94,394.41,173.84,454.46,-1,1,-1
175,52,1540.30,383.56,113.96,279.51,-1,1,-1
175,55,38.16,525.30,75.27,220.14,-1,1,-1
175,56,1385.39,443.27,70.74,229.36,-1,1,-1
175,59,372.65,417.40,100.58,362.68,-1,1,-1
176,1,495.81,120.00,408.72,948.05,-1,1,-1
176,9,941.25,17.83,394.99,1051.50,-1,1,-1
176,16,126.37,526.58,72.21,217.02,-1,1,-1
176,50,437.62,394.85,172.94,452.11,-1,1,-1
176,52,1544.56,383.22,113.28,278.93,-1,1,-1
176,55,20.68,513.82,81.90,231.72,-1,1,-1
176,56,1390.47,453.30,68.75,220.26,-1,1,-1
176,59,379.55,413.86,105.37,378.83,-1,1,-1
176,62,1337.12,547.00,54.10,134.00,-1,1,-1
177,1,496.28,122.63,403.89,941.53,-1,1,-1
177,9,921.49,5.61,396.01,1059.48,-1,1,-1
177,16,126.22,525.01,73.64,220.79,-1,1,-1
177,50,452.30,395.30,172.05,449.77,-1,1,-1
177,52,1549.29,383.09,113.13,278.08,-1,1,-1
177,55,14.59,509.55,86.43,237.33,-1,1,-1
177,56,1392.69,461.62,66.49,210.28,-1,1,-1
177,59,384.39,407.56,108.20,387.65,-1,1,-1
177,62,1339.38,546.22,54.21,134.00,-1,1,-1
178,1,484.39,127.16,404.47,946.71,-1,1,-1
178,9,905.53,0.45,395.05,1063.70,-1,1,-1
178,16,125.90,523.08,74.66,223.56,-1,1,-1
178,52,1552.83,376.41,116.57,287.74,-1,1,-1
178,55,10.86,507.25,89.79,240.83,-1,1,-1
178,56,1409.50,461.47,65.56,209.13,-1,1,-1
178,59,386.19,404.07,110.43,394.50,-1,1,-1
178,62,1342.15,545.21,54.65,134.76,-1,1,-1
178,63,1424.00,467.00,56.00,200.00,-1,1,-1
179,1,452.58,130.34,406.52,947.19,-1,1,-1
179,9,890.69,-1.35,393.38,1067.80,-1,1,-1
179,16,126.20,521.03,75.47,225.27,-1,1,-1
179,52,1558.19,377.20,116.78,288.72,-1,1,-1
179,55,9.27,507.11,89.70,240.60,-1,1,-1
179,56,1415.31,460.79,65.17,210.01,-1,1,-1
179,59,391.69,398.11,112.87,401.39,-1,1,-1
179,62,1343.94,544.91,55.04,135.74,-1,1,-1
179,63,1424.00,467.00,56.00,200.00,-1,1,-1
180,1,440.10,134.98,405.93,941.27,-1,1,-1
180,9,881.24,-1.87,390.77,1067.24,-1,1,-1
180,16,126.04,522.88,74.96,223.28,-1,1,-1
180,52,1561.18,376.88,117.98,292.37,-1,1,-1
180,55,7.69,506.96,89.62,240.37,-1,1,-1
180,56,1404.02,462.57,66.56,211.64,-1,1,-1
180,59,392.12,400.92,112.30,400.09,-1,1,-1
180,62,1344.45,544.83,55.16,136.06,-1,1,-1
181,1,417.43,146.77,399.95,920.38,-1,1,-1
181,9,871.62,7.97,386.98,1060.96,-1,1,-1
181,16,127.53,531.53,71.62,212.59,-1,1,-1
181,52,1566.77,381.36,115.79,286.52,-1,1,-1
181,56,1408.47,446.73,72.07,228.77,-1,1,-1
181,59,395.47,398.22,113.99,406.10,-1,1,-1
181,62,1346.76,544.83,55.64,137.54,-1,1,-1
181,64,0.00,467.00,60.00,505.00,-1,1,-1
182,1,398.31,136.69,405.55,937.61,-1,1,-1
182,9,862.61,2.60,385.35,1061.09,-1,1,-1
182,16,126.66,530.78,71.14,209.85,-1,1,-1
182,52,1573.06,385.76,111.63,274.95,-1,1,-1
182,56,1408.20,449.21,72.81,228.68,-1,1,-1
182,59,398.83,395.52,115.68,412.11,-1,1,-1
182,62,1346.75,544.16,55.99,138.74,-1,1,-1
182,64,0.00,467.00,60.00,505.00,-1,1,-1
182,65,0.00,345.00,106.00,659.00,-1,1,-1
182,66,726.53,314.87,136.33,513.00,-1,1,-1
183,1,387.13,150.74,387.85,892.70,-1,1,-1
183,9,852.61,-0.00,388.28,1072.28,-1,1,-1
183,16,125.61,525.81,74.43,220.26,-1,1,-1
183,52,1575.62,386.08,110.63,272.60,-1,1,-1
183,56,1402.11,454.93,71.20,223.25,-1,1,-1
183,62,1347.29,543.93,55.55,138.48,-1,1,-1
183,65,0.00,345.00,106.00,659.00,-1,1,-1
183,66,719.92,318.91,136.64,511.44,-1,1,-1
183,67,11.35,179.38,135.33,834.36,-1,1,-1
184,1,360.41,137.44,400.24,920.92,-1,1,-1
184,9,843.18,-0.24,389.69,1076.42,-1,1,-1
184,16,125.86,525.83,74.49,220.45,-1,1,-1
184,52,1578.38,375.50,115.03,287.79,-1,1,-1
184,56,1399.58,459.88,68.85,217.72,-1,1,-1
184,62,1349.12,545.88,54.70,137.00,-1,1,-1
184,66,715.61,320.17,137.44,507.89,-1,1,-1
184,67,69.27,186.74,138.32,821.11,-1,1,-1
185,1,341.98,112.97,419.63,952.10,-1,1,-1
185,9,833.20,-0.88,390.07,1079.19,-1,1,-1
185,16,126.11,525.85,74.55,220.63,-1,1,-1
185,52,1581.36,370.34,116.49,295.30,-1,1,-1
185,56,1410.78,462.45,68.94,216.23,-1,1,-1
185,62,1350.08,545.95,54.37,137.09,-1,1,-1
185,66,725.18,321.94,136.88,504.58,-1,1,-1
185,67,91.18,198.63,142.82,805.76,-1,1,-1
185,68,1422.00,448.00,67.00,228.00,-1,1,-1
186,1,300.44,123.28,405.30,920.26,-1,1,-1
186,9,817.79,-1.04,390.61,1080.13,-1,1,-1
186,52,1583.11,367.06,116.85,299.50,-1,1,-1
186,56,1402.18,461.43,67.96,216.98,-1,1,-1
186,62,1353.22,545.31,54.59,138.46,-1,1,-1
186,66,742.74,321.73,134.85,500.69,-1,1,-1
186,67,88.64,203.82,148.05,792.91,-1,1,-1
186,68,1420.54,441.53,68.08,230.77,-1,1,-1
187,1,259.74,103.57,419.80,958.85,-1,1,-1
187,9,802.27,-1.02,391.26,1080.37,-1,1,-1
187,52,1585.24,366.50,115.75,299.76,-1,1,-1
187,56,1400.40,460.40,67.29,217.89,-1,1,-1
187,62,1354.16,546.40,54.39,138.95,-1,1,-1
187,66,754.17,342.72,127.55,476.90,-1,1,-1
187,67,81.74,208.17,154.98,789.82,-1,1,-1
187,68,1431.68,443.01,65.34,222.75,-1,1,-1
187,69,621.11,396.13,155.94,419.19,-1,1,-1
188,1,231.06,118.56,400.68,913.66,-1,1,-1
188,9,789.94,0.38,390.78,1079.03,-1,1,-1
188,52,1586.49,365.68,115.48,301.11,-1,1,-1
188,56,1400.21,458.04,67.40,221.51,-1,1,-1
188,62,1357.16,544.16,54.85,141.11,-1,1,-1
188,66,690.07,374.86,118.48,439.60,-1,1,-1
188,67,56.24,215.78,158.29,780.69,-1,1,-1
188,68,1435.09,442.40,64.69,220.56,-1,1,-1
188,69,557.65,381.84,148.89,402.93,-1,1,-1
189,1,207.82,116.16,400.35,912.90,-1,1,-1
189,9,776.99,1.63,390.27,1077.77,-1,1,-1
189,52,1595.47,379.85,107.95,278.61,-1,1,-1
189,56,1407.46,454.53,68.57,222.85,-1,1,-1
189,62,1360.44,544.64,53.91,140.59,-1,1,-1
189,66,684.37,376.40,117.35,439.96,-1,1,-1
189,67,43.69,215.44,162.58,777.15,-1,1,-1
189,68,1439.32,441.10,62.36,212.83,-1,1,-1
189,69,541.14,372.82,149.97,405.95,-1,1,-1
190,1,184.58,113.75,400.02,912.14,-1,1,-1
190,9,760.80,2.16,389.83,1077.21,-1,1,-1
190,52,1603.80,387.49,105.77,267.72,-1,1,-1
190,56,1402.27,453.88,68.52,225.29,-1,1,-1
190,62,1362.13,544.49,54.10,141.09,-1,1,-1
190,63,1463.33,428.13,67.02,229.90,-1,1,-1
190,66,694.92,383.60,117.48,437.59,-1,1,-1
190,67,9.62,229.54,154.03,741.82,-1,1,-1
190,68,1440.78,443.77,61.05,208.35,-1,1,-1
190,69,531.70,372.59,153.32,410.91,-1,1,-1
190,71,1470.00,426.00,76.00,227.00,-1,1,-1
191,9,743.92,5.04,389.64,1074.29,-1,1,-1
191,52,1609.11,392.93,104.83,260.47,-1,1,-1
191,56,1380.40,461.53,66.96,221.59,-1,1,-1
191,62,1363.83,544.35,54.29,141.58,-1,1,-1
191,63,1476.65,425.09,68.00,227.40,-1,1,-1
191,66,697.71,393.36,114.00,424.81,-1,1,-1
191,67,5.31,230.96,155.22,743.95,-1,1,-1
191,68,1426.12,451.03,65.16,220.52,-1,1,-1
191,69,476.15,385.73,151.91,409.15,-1,1,-1
191,71,1470.00,426.00,76.00,227.00,-1,1,-1
191,72,498.00,403.00,108.00,394.00,-1,1,-1
191,73,1367.00,492.00,58.00,190.00,-1,1,-1
192,9,726.14,1.54,392.22,1078.42,-1,1,-1
192,22,573.98,374.01,137.71,405.14,-1,1,-1
192,52,1610.66,395.53,105.63,257.92,-1,1,-1
192,56,1373.09,470.46,64.18,214.15,-1,1,-1
192,63,1480.71,422.20,68.53,229.16,-1,1,-1
192,66,694.85,401.92,111.48,415.40,-1,1,-1
192,67,4.53,246.26,151.69,723.25,-1,1,-1
192,68,1419.67,454.16,66.73,223.34,-1,1,-1
192,69,460.59,385.66,152.70,414.94,-1,1,-1
192,72,498.00,403.00,108.00,394.00,-1,1,-1
192,73,1367.00,492.00,58.00,190.00,-1,1,-1
192,74,562.00,374.00,153.00,406.00,-1,1,-1
193,1,34.56,94.15,420.80,942.01,-1,1,-1
193,9,709.77,0.90,392.39,1078.61,-1,1,-1
193,22,579.24,376.01,140.20,406.70,-1,1,-1
193,52,1611.69,397.76,106.04,255.08,-1,1,-1
193,56,1371.18,473.83,63.02,212.65,-1,1,-1
193,63,1481.27,422.94,67.06,224.01,-1,1,-1
193,66,691.99,410.48,108.95,405.99,-1,1,-1
193,67,2.01,252.93,149.35,712.10,-1,1,-1
193,68,1417.57,456.62,68.06,223.77,-1,1,-1
193,69,464.43,387.73,150.86,413.60,-1,1,-1
193,74,562.00,374.00,153.00,406.00,-1,1,-1
194,1,4.32,90.62,421.78,944.18,-1,1,-1
194,9,694.78,16.53,387.31,1059.49,-1,1,-1
194,22,579.77,377.96,135.93,406.53,-1,1,-1
194,52,1612.32,398.51,107.40,254.81,-1,1,-1
194,56,1372.16,471.04,63.42,216.10,-1,1,-1
194,63,1484.22,424.22,65.95,222.30,-1,1,-1
194,67,-0.51,259.60,147.01,700.96,-1,1,-1
194,68,1414.43,454.77,69.34,225.95,-1,1,-1
194,69,472.76,392.61,148.29,410.38,-1,1,-1
194,71,1441.07,438.74,70.17,212.30,-1,1,-1
195,1,-5.34,101.18,417.08,933.48,-1,1,-1
195,9,676.54,13.85,392.44,1064.16,-1,1,-1
195,22,582.58,378.02,125.40,390.99,-1,1,-1
195,52,1614.03,397.38,108.71,256.82,-1,1,-1
195,56,1373.18,468.65,63.76,218.71,-1,1,-1
195,63,1488.06,424.03,65.14,223.02,-1,1,-1
195,68,1413.79,454.69,70.20,227.42,-1,1,-1
195,69,481.41,394.41,146.78,408.54,-1,1,-1
195,71,1438.72,440.21,70.51,215.95,-1,1,-1
196,1,-31.78,88.84,423.84,968.70,-1,1,-1
196,9,641.57,9.52,400.75,1069.22,-1,1,-1
196,22,585.26,378.12,124.93,389.51,-1,1,-1
196,52,1613.35,400.90,104.27,248.33,-1,1,-1
196,56,1374.82,467.06,64.20,220.35,-1,1,-1
196,63,1492.94,426.02,62.99,215.99,-1,1,-1
196,68,1416.98,452.61,72.41,232.61,-1,1,-1
196,69,491.96,393.70,146.26,408.56,-1,1,-1
196,71,1434.30,442.17,70.13,214.78,-1,1,-1
197,1,-42.24,81.95,405.23,947.63,-1,1,-1
197,9,614.99,13.81,407.34,1061.90,-1,1,-1
197,22,587.93,378.22,124.45,388.02,-1,1,-1
197,52,1613.53,400.81,102.76,247.25,-1,1,-1
197,56,1376.91,468.41,64.23,218.98,-1,1,-1
197,63,1499.31,422.85,64.83,216.62,-1,1,-1
197,68,1418.26,451.14,74.46,235.86,-1,1,-1
197,69,497.83,394.75,143.77,406.60,-1,1,-1
197,71,1429.89,444.14,69.75,213.61,-1,1,-1
197,77,294.00,226.40,215.54,717.75,-1,1,-1
198,1,-47.99,73.48,388.96,933.26,-1,1,-1
198,9,593.33,20.07,414.48,1053.15,-1,1,-1
198,52,1616.77,393.36,105.76,256.98,-1,1,-1
198,56,1378.97,466.27,65.82,222.41,-1,1,-1
198,63,1503.42,423.06,65.70,214.20,-1,1,-1
198,68,1418.18,447.92,77.75,241.00,-1,1,-1
198,69,496.69,398.47,138.86,399.87,-1,1,-1
198,77,304.28,228.27,219.81,722.61,-1,1,-1
199,1,-69.49,60.49,380.43,955.04,-1,1,-1
199,9,566.97,17.75,428.40,1054.54,-1,1,-1
199,52,1621.93,392.58,104.71,255.34,-1,1,-1
199,56,1378.04,466.34,66.02,223.07,-1,1,-1
199,63,1507.26,424.54,67.09,213.96,-1,1,-1
199,68,1418.50,442.76,82.24,247.48,-1,1,-1
199,69,490.06,399.47,138.29,398.21,-1,1,-1
199,77,313.28,227.40,224.01,723.89,-1,1,-1
200,1,-69.56,55.79,356.90,932.28,-1,1,-1
200,9,529.19,10.89,445.66,1065.04,-1,1,-1
200,52,1624.54,392.92,104.84,255.42,-1,1,-1
200,56,1387.74,466.09,65.55,221.61,-1,1,-1
200,63,1508.54,424.48,67.62,212.55,-1,1,-1
200,68,1419.80,439.48,84.20,249.91,-1,1,-1
200,69,483.43,400.47,137.71,396.56,-1,1,-1
200,77,307.97,232.24,226.49,718.92,-1,1,-1
200,78,176.00,271.00,151.00,595.00,-1,1,-1
201,1,-67.93,132.08,317.84,868.14,-1,1,-1
201,9,493.01,6.97,458.46,1069.02,-1,1,-1
201,52,1632.89,391.06,104.52,257.48,-1,1,-1
201,56,1394.80,479.56,61.69,208.50,-1,1,-1
201,63,1515.36,427.16,67.43,211.37,-1,1,-1
201,68,1427.92,440.20,83.42,246.84,-1,1,-1
201,77,301.53,237.45,228.66,716.37,-1,1,-1
201,78,196.92,268.23,163.72,643.08,-1,1,-1
201,79,939.00,501.00,161.00,298.00,-1,1,-1
201,80,141.00,257.00,209.00,666.00,-1,1,-1
202,1,-69.44,194.63,289.72,831.63,-1,1,-1
202,9,476.42,2.20,469.85,1070.52,-1,1,-1
202,52,1638.83,393.65,102.55,253.66,-1,1,-1
202,56,1400.46,469.48,64.90,218.01,-1,1,-1
202,63,1520.10,428.20,67.99,213.61,-1,1,-1
202,68,1430.14,443.80,82.93,243.58,-1,1,-1
202,77,292.09,244.10,231.51,719.65,-1,1,-1
202,78,224.10,290.75,150.25,585.00,-1,1,-1
202,79,939.00,501.00,161.00,298.00,-1,1,-1
202,80,141.00,257.00,209.00,666.00,-1,1,-1
202,81,954.16,330.41,198.29,467.85,-1,1,-1
203,1,-89.86,205.62,285.94,820.79,-1,1,-1
203,9,426.48,0.41,479.19,1073.70,-1,1,-1
203,52,1643.28,396.63,101.11,250.24,-1,1,-1
203,56,1401.93,469.61,64.97,218.23,-1,1,-1
203,62,1406.44,540.05,56.30,147.01,-1,1,-1
203,63,1518.80,426.62,70.09,221.73,-1,1,-1
203,68,1431.16,445.85,83.59,242.28,-1,1,-1
203,77,291.58,253.24,226.00,698.79,-1,1,-1
203,78,244.94,287.15,146.43,563.50,-1,1,-1
203,81,962.57,332.19,197.53,464.20,-1,1,-1
204,1,-110.28,216.60,282.15,809.96,-1,1,-1
204,9,393.69,5.05,486.97,1062.35,-1,1,-1
204,16,123.26,535.92,71.62,206.14,-1,1,-1
204,52,1647.70,400.40,100.80,248.34,-1,1,-1
204,56,1403.39,469.75,65.03,218.44,-1,1,-1
204,62,1411.32,542.69,55.26,143.00,-1,1,-1
204,63,1526.96,425.39,70.95,223.47,-1,1,-1
204,68,1434.03,445.96,84.73,244.39,-1,1,-1
204,77,252.99,263.32,213.76,662.12,-1,1,-1
204,78,260.21,290.80,142.93,550.05,-1,1,-1
204,81,970.22,337.93,193.76,453.30,-1,1,-1
204,82,0.00,244.00,125.00,674.00,-1,1,-1
204,83,849.00,546.00,112.00,243.00,-1,1,-1
205,9,363.80,2.88,500.14,1067.29,-1,1,-1
205,16,123.20,536.41,71.39,205.46,-1,1,-1
205,52,1652.18,400.45,100.73,245.68,-1,1,-1
205,56,1411.96,480.10,62.01,207.14,-1,1,-1
205,62,1414.55,542.66,55.28,143.05,-1,1,-1
205,63,1532.38,426.25,72.35,222.80,-1,1,-1
205,68,1436.67,448.64,83.26,240.55,-1,1,-1
205,77,240.29,272.29,201.37,628.17,-1,1,-1
205,78,275.49,294.45,139.44,536.60,-1,1,-1
205,81,975.38,341.10,191.75,446.34,-1,1,-1
205,82,0.00,244.00,125.00,674.00,-1,1,-1
205,83,849.00,546.00,112.00,243.00,-1,1,-1
205,85,852.00,492.00,143.00,298.00,-1,1,-1
205,86,0.00,325.00,81.00,545.00,-1,1,-1
206,9,321.34,0.76,509.77,1063.86,-1,1,-1
206,16,123.14,536.89,71.15,204.78,-1,1,-1
206,52,1651.68,403.09,99.43,240.07,-1,1,-1
206,56,1414.16,481.26,61.73,206.20,-1,1,-1
206,62,1417.79,542.63,55.30,143.10,-1,1,-1
206,63,1541.66,425.94,75.23,223.82,-1,1,-1
206,68,1437.46,448.33,84.33,241.69,-1,1,-1
206,77,233.01,277.96,197.41,615.80,-1,1,-1
206,81,984.55,339.76,192.33,448.03,-1,1,-1
206,85,852.00,492.00,143.00,298.00,-1,1,-1
206,86,0.00,325.00,81.00,545.00,-1,1,-1
206,88,849.44,402.23,170.73,387.22,-1,1,-1
207,9,286.49,3.95,516.42,1063.22,-1,1,-1
207,16,117.94,492.88,88.93,260.31,-1,1,-1
207,52,1652.69,402.70,100.25,240.73,-1,1,-1
207,56,1415.42,474.87,64.00,215.47,-1,1,-1
207,63,1546.59,425.84,78.40,224.84,-1,1,-1
207,68,1438.54,445.56,86.35,245.39,-1,1,-1
207,77,225.72,283.63,193.44,603.44,-1,1,-1
207,81,996.27,339.18,190.37,446.03,-1,1,-1
207,88,851.99,387.51,176.75,401.82,-1,1,-1
208,9,257.60,1.22,522.53,1066.29,-1,1,-1
208,16,117.24,488.50,90.80,265.78,-1,1,-1
208,52,1654.50,401.86,100.82,241.69,-1,1,-1
208,56,1420.63,494.48,59.10,195.80,-1,1,-1
208,63,1551.22,429.10,78.97,219.95,-1,1,-1
208,68,1446.92,448.45,84.19,239.55,-1,1,-1
208,81,1004.52,338.86,185.75,439.27,-1,1,-1
208,88,861.37,385.33,175.78,400.42,-1,1,-1
208,89,4.89,266.43,127.92,748.55,-1,1,-1
209,9,199.28,0.20,524.53,1067.46,-1,1,-1
209,16,116.55,484.11,92.66,271.25,-1,1,-1
209,52,1660.74,398.20,100.96,243.44,-1,1,-1
209,56,1419.84,476.34,65.22,216.64,-1,1,-1
209,63,1557.66,429.70,81.31,220.03,-1,1,-1
209,68,1451.60,448.90,84.28,239.25,-1,1,-1
209,81,1008.80,337.98,184.93,441.18,-1,1,-1
209,88,873.11,388.21,170.43,391.32,-1,1,-1
209,89,6.08,247.01,130.71,764.88,-1,1,-1
210,9,150.84,1.16,529.20,1073.84,-1,1,-1
210,52,1664.21,395.48,101.19,245.47,-1,1,-1
210,56,1420.64,472.25,66.52,220.99,-1,1,-1
210,63,1560.51,429.26,82.91,219.40,-1,1,-1
210,68,1454.63,447.73,84.23,239.79,-1,1,-1
210,81,1031.12,336.26,186.08,448.83,-1,1,-1
210,88,885.04,388.18,166.57,386.47,-1,1,-1
210,89,7.26,227.59,133.50,781.20,-1,1,-1
210,90,-12.00,268.97,199.78,741.43,-1,1,-1
210,91,672.79,370.66,190.16,422.60,-1,1,-1
211,9,100.88,0.23,528.55,1067.00,-1,1,-1
211,52,1669.19,394.45,101.63,247.58,-1,1,-1
211,56,1423.64,464.75,69.29,229.22,-1,1,-1
211,63,1563.85,430.42,83.18,217.83,-1,1,-1
211,68,1455.83,449.27,84.55,239.99,-1,1,-1
211,81,1051.52,331.57,187.72,454.43,-1,1,-1
211,88,902.26,392.60,160.96,379.82,-1,1,-1
211,90,-20.23,276.02,187.72,701.63,-1,1,-1
211,91,680.59,367.58,191.09,424.60,-1,1,-1
211,92,512.00,377.00,221.00,521.00,-1,1,-1
212,9,56.63,-0.10,531.14,1065.04,-1,1,-1
212,52,1671.58,392.09,101.84,249.72,-1,1,-1
212,56,1430.73,451.54,75.15,242.68,-1,1,-1
212,63,1566.51,429.52,84.03,219.89,-1,1,-1
212,68,1465.74,449.84,80.77,230.81,-1,1,-1
212,81,1068.43,333.80,185.69,449.24,-1,1,-1
212,88,914.85,388.78,157.82,378.87,-1,1,-1
212,90,-25.59,275.20,184.29,688.80,-1,1,-1
212,91,686.13,368.97,191.05,424.43,-1,1,-1
212,92,523.34,256.80,279.69,658.77,-1,1,-1
212,93,506.00,279.00,288.00,636.00,-1,1,-1
213,9,23.99,-0.21,533.51,1063.63,-1,1,-1
213,52,1675.51,393.84,101.55,248.57,-1,1,-1
213,56,1435.48,446.48,79.02,248.46,-1,1,-1
213,63,1570.03,428.53,84.24,221.98,-1,1,-1
213,68,1468.94,450.15,80.47,229.95,-1,1,-1
213,81,1081.55,333.31,186.54,450.67,-1,1,-1
213,88,927.25,387.50,156.64,382.69,-1,1,-1
213,90,-30.95,274.38,180.86,675.96,-1,1,-1
213,91,699.49,376.16,190.95,425.78,-1,1,-1
213,92,529.81,247.22,283.34,664.59,-1,1,-1
213,93,506.00,279.00,288.00,636.00,-1,1,-1
214,9,-0.81,-0.23,532.89,1062.45,-1,1,-1
214,52,1678.34,393.86,101.77,247.47,-1,1,-1
214,56,1437.37,444.58,82.22,251.92,-1,1,-1
214,63,1577.96,429.47,81.96,216.19,-1,1,-1
214,68,1472.13,450.46,80.18,229.10,-1,1,-1
214,81,1093.46,333.79,186.59,451.91,-1,1,-1
214,88,945.63,393.21,151.42,378.04,-1,1,-1
214,91,711.49,375.03,190.38,426.90,-1,1,-1
214,92,535.29,245.36,282.44,658.07,-1,1,-1
215,9,-16.47,-0.22,534.63,1070.62,-1,1,-1
215,52,1680.90,393.88,101.93,247.07,-1,1,-1
